Date,EUtranCell,PSData,Users,Vendor,region,PID
2019-01-15,LM0151008F1B,0.17,0.358,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-15,LM0151018F1A,12.01,13.003,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-15,LM0151018F1B,5.12,7.251,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-15,LM0151018F1C,23.28,21.551,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-15,LM0387008F1A,4.06,3.054,Huawei, Royal Hospital (IBS),M0387
2019-01-15,LM0387008F1C,0.47,0.46,Huawei, Royal Hospital (IBS),M0387
2019-01-15,LM0387018F1B,67.23,63.975,Huawei, Royal Hospital (IBS),M0387
2019-01-15,LM1043018F1A,48.78,55.196,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-15,LM1043018F1B,6.09,6.717,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-16,LM0136008F1A,2.1,1.729,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-16,LM0136008F1B,1.93,1.47,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-16,LM0136018F1C,6.67,7.428,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-16,LM0140008F1B,2.14,2.105,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-16,LM0145008F1A,0.74,1.21,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-16,LM0145018F1A,1.52,2.952,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-16,LM0145018F1B,1.16,2.301,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-16,LM0145018F1C,1.15,2.146,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-16,LM0145026F1B,2.5,4.461,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-16,LM0150008F1C,6.64,7.876,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-16,LM0151008F1A,0.8,0.939,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-16,LM0151008F1B,0.29,0.358,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-16,LM0151018F1A,10.35,11.63,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-16,LM0151018F1B,5.29,7.01,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-16,LM0151018F1C,20.7,20.964,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-16,LM0387008F1A,3.63,3.213,Huawei, Royal Hospital (IBS),M0387
2019-01-16,LM0387008F1C,0.73,0.418,Huawei, Royal Hospital (IBS),M0387
2019-01-16,LM0387018F1B,65.74,62.999,Huawei, Royal Hospital (IBS),M0387
2019-01-16,LM1043018F1A,48.94,59.205,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-16,LM1043018F1B,4.53,6.035,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-17,LM0136008F1A,1.45,1.522,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-17,LM0136008F1B,1.69,1.207,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-17,LM0136018F1C,8.03,7.991,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-17,LM0140008F1B,2.31,2.079,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-17,LM0145008F1A,1.03,1.303,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-17,LM0145018F1A,2.29,2.886,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-17,LM0145018F1B,1.75,2.657,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-17,LM0145018F1C,2.0,1.99,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-17,LM0145026F1B,4.27,4.174,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-17,LM0150008F1C,10.7,8.181,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-17,LM0151008F1A,1.11,1.091,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-17,LM0151008F1B,0.17,0.348,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-17,LM0151018F1A,11.62,11.161,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-17,LM0151018F1B,5.56,6.688,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-17,LM0151018F1C,22.22,20.007,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-17,LM0387008F1A,2.89,2.201,Huawei, Royal Hospital (IBS),M0387
2019-01-17,LM0387008F1C,0.21,0.374,Huawei, Royal Hospital (IBS),M0387
2019-01-17,LM0387018F1B,59.0,59.577,Huawei, Royal Hospital (IBS),M0387
2019-01-17,LM1043018F1A,52.28,51.77,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-17,LM1043018F1B,6.08,5.81,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-18,LM0136008F1A,0.13,0.257,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-18,LM0136008F1B,1.28,0.611,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-18,LM0136018F1C,3.61,3.843,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-18,LM0140008F1B,0.89,0.402,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-18,LM0145008F1A,0.13,0.076,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-18,LM0145018F1A,0.27,0.321,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-18,LM0145018F1B,0.32,0.615,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-18,LM0145018F1C,0.46,0.622,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-18,LM0145026F1B,0.47,0.803,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-18,LM0150008F1C,17.01,5.597,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-18,LM0151008F1A,0.77,0.68,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-18,LM0151008F1B,0.01,0.028,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-18,LM0151018F1A,8.72,9.939,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-18,LM0151018F1B,3.24,3.283,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-18,LM0151018F1C,19.55,13.156,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-18,LM0387008F1A,1.05,0.782,Huawei, Royal Hospital (IBS),M0387
2019-01-18,LM0387008F1C,0.27,0.16,Huawei, Royal Hospital (IBS),M0387
2019-01-18,LM0387018F1B,36.76,29.815,Huawei, Royal Hospital (IBS),M0387
2019-01-18,LM1043018F1A,20.45,17.749,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-18,LM1043018F1B,1.64,1.25,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-19,LM0136008F1A,0.68,0.642,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-19,LM0136008F1B,3.06,1.287,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-19,LM0136018F1C,3.36,3.689,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-19,LM0140008F1B,0.41,0.385,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-19,LM0145008F1A,0.03,0.074,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-19,LM0145018F1A,0.95,0.604,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-19,LM0145018F1B,0.52,0.771,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-19,LM0145018F1C,1.33,0.727,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-19,LM0145026F1B,0.98,1.088,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-19,LM0150008F1C,5.93,4.376,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-19,LM0151008F1A,0.4,0.488,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-19,LM0151008F1B,0.02,0.02,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-19,LM0151018F1A,9.58,9.237,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-19,LM0151018F1B,2.26,1.926,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-19,LM0151018F1C,15.58,13.026,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-19,LM0387008F1A,0.85,0.856,Huawei, Royal Hospital (IBS),M0387
2019-01-19,LM0387008F1C,0.14,0.176,Huawei, Royal Hospital (IBS),M0387
2019-01-19,LM0387018F1B,46.76,35.035,Huawei, Royal Hospital (IBS),M0387
2019-01-19,LM1043018F1A,20.9,20.525,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-19,LM1043018F1B,0.99,1.177,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-20,LM0136008F1A,3.28,2.146,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-20,LM0136008F1B,2.11,1.766,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-20,LM0136018F1C,7.5,8.796,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-20,LM0140008F1B,2.04,1.669,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-20,LM0145008F1A,1.47,1.624,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-20,LM0145018F1A,2.53,3.873,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-20,LM0145018F1B,1.64,2.367,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-20,LM0145018F1C,1.81,2.406,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-20,LM0145026F1B,4.07,4.462,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-20,LM0150008F1C,8.47,9.632,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-20,LM0151008F1A,0.96,0.879,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-20,LM0151008F1B,0.68,0.637,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-20,LM0151018F1A,15.86,12.333,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-20,LM0151018F1B,8.27,8.196,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-20,LM0151018F1C,18.61,19.046,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-20,LM0387008F1A,3.85,2.706,Huawei, Royal Hospital (IBS),M0387
2019-01-20,LM0387008F1C,0.36,0.459,Huawei, Royal Hospital (IBS),M0387
2019-01-20,LM0387018F1B,70.56,64.403,Huawei, Royal Hospital (IBS),M0387
2019-01-20,LM1043018F1A,49.41,52.515,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-20,LM1043018F1B,4.95,5.452,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-21,LM0136008F1A,2.82,2.179,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-21,LM0136008F1B,1.83,1.732,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-21,LM0136018F1C,5.91,7.278,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-21,LM0140008F1B,2.58,2.454,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-21,LM0145008F1A,0.96,1.45,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-21,LM0145018F1A,1.89,2.994,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-21,LM0145018F1B,1.92,2.352,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-21,LM0145018F1C,1.03,1.504,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-21,LM0145026F1B,2.48,3.901,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-21,LM0150008F1C,7.07,8.873,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-21,LM0151008F1A,1.11,1.309,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-21,LM0151008F1B,0.34,0.684,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-21,LM0151018F1A,10.79,13.04,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-21,LM0151018F1B,6.44,8.348,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-21,LM0151018F1C,18.27,20.273,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-21,LM0387008F1A,4.94,2.781,Huawei, Royal Hospital (IBS),M0387
2019-01-21,LM0387008F1C,0.5,0.573,Huawei, Royal Hospital (IBS),M0387
2019-01-21,LM0387018F1B,62.57,62.968,Huawei, Royal Hospital (IBS),M0387
2019-01-21,LM1043018F1A,48.5,53.743,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-21,LM1043018F1B,4.61,6.014,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-22,LM0136008F1A,2.02,1.717,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-22,LM0136008F1B,2.07,2.046,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-22,LM0136018F1C,6.91,9.38,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-22,LM0140008F1B,1.62,2.178,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-22,LM0145008F1A,1.05,1.639,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-22,LM0145018F1A,3.43,3.854,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-22,LM0145018F1B,2.04,2.647,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-22,LM0145018F1C,2.1,2.446,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-22,LM0145026F1B,3.53,4.347,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-22,LM0150008F1C,7.54,8.558,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-22,LM0151008F1A,1.13,1.12,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-22,LM0151008F1B,0.4,0.678,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-22,LM0151018F1A,12.31,13.7,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-22,LM0151018F1B,10.28,10.317,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-22,LM0151018F1C,30.71,22.757,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-22,LM0387008F1A,3.84,2.695,Huawei, Royal Hospital (IBS),M0387
2019-01-22,LM0387008F1C,0.76,0.579,Huawei, Royal Hospital (IBS),M0387
2019-01-22,LM0387018F1B,63.23,64.508,Huawei, Royal Hospital (IBS),M0387
2019-01-22,LM1043018F1A,44.39,53.939,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-22,LM1043018F1B,3.99,5.355,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-23,LM0136008F1A,1.1,1.431,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-23,LM0136008F1B,1.92,1.601,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-23,LM0136018F1C,4.79,7.77,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-23,LM0140008F1B,2.16,1.388,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-23,LM0145008F1A,1.03,1.545,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-23,LM0145018F1A,2.99,3.255,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-23,LM0145018F1B,1.14,2.373,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-23,LM0145018F1C,1.36,2.013,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-23,LM0145026F1B,3.09,3.7,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-23,LM0150008F1C,7.7,7.617,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-23,LM0151008F1A,0.88,0.912,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-23,LM0151008F1B,0.6,0.713,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-23,LM0151018F1A,13.89,12.442,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-23,LM0151018F1B,11.55,12.239,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-23,LM0151018F1C,23.29,20.085,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-23,LM0387008F1A,6.29,2.769,Huawei, Royal Hospital (IBS),M0387
2019-01-23,LM0387008F1C,0.47,0.515,Huawei, Royal Hospital (IBS),M0387
2019-01-23,LM0387018F1B,65.03,66.284,Huawei, Royal Hospital (IBS),M0387
2019-01-23,LM1043018F1A,48.86,56.986,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-23,LM1043018F1B,4.87,5.357,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-24,LM0136008F1A,1.18,1.413,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-24,LM0136008F1B,1.95,1.632,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-24,LM0136018F1C,8.61,8.95,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-24,LM0140008F1B,1.58,1.839,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-24,LM0145008F1A,0.92,1.119,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-24,LM0145018F1A,2.1,2.765,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-24,LM0145018F1B,1.28,2.045,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-24,LM0145018F1C,1.77,1.957,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-24,LM0145026F1B,2.74,3.519,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-24,LM0150008F1C,7.51,7.37,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-24,LM0151008F1A,0.64,0.716,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-24,LM0151008F1B,0.37,0.449,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-24,LM0151018F1A,11.37,12.079,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-24,LM0151018F1B,7.5,8.273,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-24,LM0151018F1C,21.6,19.769,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-24,LM0387008F1A,6.24,2.724,Huawei, Royal Hospital (IBS),M0387
2019-01-24,LM0387008F1C,0.52,0.441,Huawei, Royal Hospital (IBS),M0387
2019-01-24,LM0387018F1B,64.71,64.112,Huawei, Royal Hospital (IBS),M0387
2019-01-24,LM1043018F1A,46.06,47.505,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-24,LM1043018F1B,5.4,5.607,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-25,LM0136008F1A,0.15,0.297,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-25,LM0136008F1B,2.14,1.091,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-25,LM0136018F1C,3.25,4.191,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-25,LM0140008F1B,0.11,0.233,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-25,LM0145008F1A,0.05,0.031,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-25,LM0145018F1A,0.5,0.395,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-25,LM0145018F1B,0.68,0.66,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-25,LM0145018F1C,0.48,0.424,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-25,LM0145026F1B,0.18,0.519,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-25,LM0150008F1C,4.63,4.35,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-25,LM0151008F1A,0.96,1.336,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-25,LM0151008F1B,0.0,0.006,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-25,LM0151018F1A,17.28,22.543,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-25,LM0151018F1B,0.42,0.972,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-25,LM0151018F1C,22.08,27.157,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-25,LM0387008F1A,0.69,0.776,Huawei, Royal Hospital (IBS),M0387
2019-01-25,LM0387008F1C,0.19,0.182,Huawei, Royal Hospital (IBS),M0387
2019-01-25,LM0387018F1B,36.45,31.263,Huawei, Royal Hospital (IBS),M0387
2019-01-25,LM1043018F1A,26.08,19.739,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-25,LM1043018F1B,1.35,0.868,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-26,LM0136008F1A,0.8,0.764,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-26,LM0136008F1B,4.0,1.985,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-26,LM0136018F1C,5.46,5.619,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-26,LM0140008F1B,0.81,0.661,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-26,LM0145008F1A,0.94,0.177,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-26,LM0145018F1A,0.89,0.686,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-26,LM0145018F1B,1.29,1.048,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-26,LM0145018F1C,2.05,0.739,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-26,LM0145026F1B,1.22,1.17,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-26,LM0150008F1C,3.61,4.362,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-26,LM0151008F1A,1.5,1.254,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-26,LM0151008F1B,0.05,0.013,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-26,LM0151018F1A,11.64,13.223,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-26,LM0151018F1B,1.21,1.41,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-26,LM0151018F1C,31.59,27.46,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-26,LM0387008F1A,1.77,1.607,Huawei, Royal Hospital (IBS),M0387
2019-01-26,LM0387008F1C,0.52,0.225,Huawei, Royal Hospital (IBS),M0387
2019-01-26,LM0387018F1B,38.69,29.755,Huawei, Royal Hospital (IBS),M0387
2019-01-26,LM1043018F1A,25.88,21.463,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-26,LM1043018F1B,2.4,1.246,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-27,LM0136008F1A,5.2,5.449,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-27,LM0136008F1B,3.82,3.047,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-27,LM0136018F1C,26.67,39.438,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-27,LM0140008F1B,3.39,3.911,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-27,LM0145008F1A,1.92,3.236,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-27,LM0145018F1A,4.81,7.406,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-27,LM0145018F1B,4.02,6.082,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-27,LM0145018F1C,7.29,13.856,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-27,LM0145026F1B,5.95,9.805,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-27,LM0150008F1C,10.51,10.165,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-27,LM0151008F1A,5.12,3.058,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-27,LM0151008F1B,1.13,1.64,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-27,LM0151018F1A,21.48,26.122,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-27,LM0151018F1B,15.75,23.711,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-27,LM0151018F1C,64.79,63.836,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-27,LM0387008F1A,3.54,2.496,Huawei, Royal Hospital (IBS),M0387
2019-01-27,LM0387008F1C,0.33,0.425,Huawei, Royal Hospital (IBS),M0387
2019-01-27,LM0387018F1B,69.25,61.218,Huawei, Royal Hospital (IBS),M0387
2019-01-27,LM1043018F1A,50.05,52.174,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-27,LM1043018F1B,6.32,6.135,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-28,LM0136008F1A,4.54,5.259,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-28,LM0136008F1B,3.5,2.784,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-28,LM0136018F1C,18.12,25.289,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-28,LM0140008F1B,2.32,3.121,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-28,LM0145008F1A,2.08,2.315,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-28,LM0145018F1A,4.73,7.211,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-28,LM0145018F1B,4.97,5.853,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-28,LM0145018F1C,6.33,10.735,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-28,LM0145026F1B,6.12,9.054,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-28,LM0150008F1C,10.12,10.742,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-28,LM0151008F1A,2.36,2.573,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-28,LM0151008F1B,1.11,1.432,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-28,LM0151018F1A,22.44,23.366,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-28,LM0151018F1B,12.57,19.464,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-28,LM0151018F1C,57.95,56.809,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-28,LM0387008F1A,1.68,2.127,Huawei, Royal Hospital (IBS),M0387
2019-01-28,LM0387008F1C,0.45,0.457,Huawei, Royal Hospital (IBS),M0387
2019-01-28,LM0387018F1B,63.86,63.193,Huawei, Royal Hospital (IBS),M0387
2019-01-28,LM1043018F1A,57.82,58.043,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-28,LM1043018F1B,4.18,5.916,Huawei,SQU (Sultan Qaboos University),M1043
2019-01-29,LM0136008F1A,4.87,5.524,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-29,LM0136008F1B,5.18,2.872,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-29,LM0136018F1C,20.55,23.378,Huawei,SQU (Sultan Qaboos University),M0136
2019-01-29,LM0140008F1B,2.65,3.114,Huawei,SQU (Sultan Qaboos University),M0140
2019-01-29,LM0145008F1A,1.87,2.42,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-29,LM0145018F1A,5.09,7.208,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-29,LM0145018F1B,3.02,5.099,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-29,LM0145018F1C,7.16,11.439,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-29,LM0145026F1B,6.65,8.743,Huawei,SQU (Sultan Qaboos University),M0145
2019-01-29,LM0150008F1C,11.79,12.078,Huawei,SQU (Sultan Qaboos University),M0150
2019-01-29,LM0151008F1A,4.56,2.766,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-29,LM0151008F1B,1.66,1.743,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-29,LM0151018F1A,23.62,23.297,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-29,LM0151018F1B,14.05,20.215,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-29,LM0151018F1C,64.59,56.909,Huawei,SQU (Sultan Qaboos University),M0151
2019-01-29,LM0387008F1A,2.68,2.646,Huawei, Royal Hospital (IBS),M0387
2019-01-29,LM0387008F1C,0.59,0.374,Huawei, Royal Hospital (IBS),M0387
2019-01-29,LM0387018F1B,66.92,62.945,Huawei, Royal Hospital (IBS),M0387
